icd_code_4;CLASS_GPEAS_EXT;fl_cg;id_age_group;age_group;redistribuir;cod_class;CLASS_GPEAS_v032025;CLASS_GPEAS_PRODUCAO
A507;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A509;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A51;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A510;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A511;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A512;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A513;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A514;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A515;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A519;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A52;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A520;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A521;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A522;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A523;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A527;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A528;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A529;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A53;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A530;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A539;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A54;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A540;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A541;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A542;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A543;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A544;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A545;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A546;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A548;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A549;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A55;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A56;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A560;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A561;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A562;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A563;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A564;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A568;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A57;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A570;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A58;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A59;_all;Garbage Code;;;;_all;_all;_all
A590;_all;Garbage Code;;;;_all;_all;_all
A598;_all;Garbage Code;;;;_all;_all;_all
A599;_all;Garbage Code;;;;_all;_all;_all
A60;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A600;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A601;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A609;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A61;other_causes_all;Garbage Code;;;;other_causes_all;other_causes_all;other_causes_all
A62;other_causes_all;Garbage Code;;;;other_causes_all;other_causes_all;other_causes_all
A63;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A630;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A638;trans_sexualmente_transmissíveis;;;;;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis;trans_sexualmente_transmissíveis
A64;other_causes_all;Garbage Code;;;;other_causes_all;other_causes_all;other_causes_all
A640;other_causes_all;Garbage Code;;;;other_causes_all;other_causes_all;other_causes_all
A65;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A650;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A66;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A660;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A661;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A662;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A663;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A664;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A665;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A666;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A667;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A668;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A669;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A67;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A670;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A671;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A672;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A673;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A677;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A679;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A68;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A680;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A681;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A689;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A69;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A690;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A691;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A692;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A695;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A698;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A699;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A70;lri_post_neo;;4;Post Neonatal;;lri_post_neo;lri_post_neo;lri_post_neo
A71;_all;Garbage Code;;;;_all;_all;_all
A710;_all;Garbage Code;;;;_all;_all;_all
A711;_all;Garbage Code;;;;_all;_all;_all
A719;_all;Garbage Code;;;;_all;_all;_all
A72;other_causes_all;Garbage Code;;;;other_causes_all;other_causes_all;other_causes_all
A73;other_causes_all;Garbage Code;;;;other_causes_all;other_causes_all;other_causes_all
A74;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A740;_all;Garbage Code;;;;_all;_all;_all
A748;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A749;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A75;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A750;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A751;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A752;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A753;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A759;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A76;other_causes_all;Garbage Code;;;;other_causes_all;other_causes_all;other_causes_all
A77;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A770;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A771;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A772;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A773;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A774;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A778;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A779;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A78;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A79;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A790;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A791;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A798;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A799;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A80;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A800;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A801;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A802;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A803;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A804;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A809;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A81;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A810;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A811;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A812;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A818;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A819;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A82;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A820;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A821;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A829;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A83;trans_encefatlite;;;;;trans_encefatlite;trans_encefatlite;trans_encefatlite
A830;trans_encefatlite;;;;;trans_encefatlite;trans_encefatlite;trans_encefatlite
A831;trans_encefatlite;;;;;trans_encefatlite;trans_encefatlite;trans_encefatlite
A832;trans_encefatlite;;;;;trans_encefatlite;trans_encefatlite;trans_encefatlite
A833;trans_encefatlite;;;;;trans_encefatlite;trans_encefatlite;trans_encefatlite
A834;trans_encefatlite;;;;;trans_encefatlite;trans_encefatlite;trans_encefatlite
A835;trans_encefatlite;;;;;trans_encefatlite;trans_encefatlite;trans_encefatlite
A836;trans_encefatlite;;;;;trans_encefatlite;trans_encefatlite;trans_encefatlite
A838;trans_encefatlite;;;;;trans_encefatlite;trans_encefatlite;trans_encefatlite
A839;trans_encefatlite;;;;;trans_encefatlite;trans_encefatlite;trans_encefatlite
A84;trans_encefatlite;;;;;trans_encefatlite;trans_encefatlite;trans_encefatlite
A840;trans_encefatlite;;;;;trans_encefatlite;trans_encefatlite;trans_encefatlite
A841;trans_encefatlite;;;;;trans_encefatlite;trans_encefatlite;trans_encefatlite
A848;trans_encefatlite;;;;;trans_encefatlite;trans_encefatlite;trans_encefatlite
A849;trans_encefatlite;;;;;trans_encefatlite;trans_encefatlite;trans_encefatlite
A85;trans_encefatlite;;;;;trans_encefatlite;trans_encefatlite;trans_encefatlite
A850;trans_encefatlite;;;;;trans_encefatlite;trans_encefatlite;trans_encefatlite
A851;trans_encefatlite;;;;;trans_encefatlite;trans_encefatlite;trans_encefatlite
A852;trans_encefatlite;;;;;trans_encefatlite;trans_encefatlite;trans_encefatlite
A853;trans_encefatlite;;;;;trans_encefatlite;trans_encefatlite;trans_encefatlite
A854;trans_encefatlite;;;;;trans_encefatlite;trans_encefatlite;trans_encefatlite
A858;trans_encefatlite;;;;;trans_encefatlite;trans_encefatlite;trans_encefatlite
A86;trans_encefatlite;;;;;trans_encefatlite;trans_encefatlite;trans_encefatlite
A860;trans_encefatlite;;;;;trans_encefatlite;trans_encefatlite;trans_encefatlite
A864;trans_encefatlite;;;;;trans_encefatlite;trans_encefatlite;trans_encefatlite
A87;trans_meningites;;;;;trans_meningites;trans_meningites;trans_meningites
A870;trans_meningites;;;;;trans_meningites;trans_meningites;trans_meningites
A871;trans_meningites;;;;;trans_meningites;trans_meningites;trans_meningites
A872;trans_meningites;;;;;trans_meningites;trans_meningites;trans_meningites
A878;trans_meningites;;;;;trans_meningites;trans_meningites;trans_meningites
A879;trans_meningites;;;;;trans_meningites;trans_meningites;trans_meningites
A88;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A880;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A881;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A888;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A89;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A890;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A895;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A899;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A90;trans_dengue;;;;;trans_dengue;trans_dengue;trans_dengue
A900;trans_dengue;;;;;trans_dengue;trans_dengue;trans_dengue
A91;trans_dengue;;;;;trans_dengue;trans_dengue;trans_dengue
A910;trans_dengue;;;;;trans_dengue;trans_dengue;trans_dengue
A919;trans_dengue;;;;;trans_dengue;trans_dengue;trans_dengue
A92;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A920;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A921;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A922;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A923;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A924;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A928;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A929;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A93;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A930;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A931;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A932;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A938;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A94;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A940;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A95;trans_febre_amarela;;;;;trans_febre_amarela;trans_febre_amarela;trans_febre_amarela
A950;trans_febre_amarela;;;;;trans_febre_amarela;trans_febre_amarela;trans_febre_amarela
A951;trans_febre_amarela;;;;;trans_febre_amarela;trans_febre_amarela;trans_febre_amarela
A959;trans_febre_amarela;;;;;trans_febre_amarela;trans_febre_amarela;trans_febre_amarela
A96;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A960;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
A961;other_causes_all;;;;;other_causes_all;other_causes_all;other_causes_all
